Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Test Cases/BEP/TC_RLMeetingRequest_CancelMeeting,Chrome 62.0.3202.94,,2017-11-27 10:07:07,2017-11-27 10:11:48,4m - 41.759s,FAILED
callTestCase,Chrome 62.0.3202.94,,2017-11-27 10:07:07,2017-11-27 10:10:43,3m - 36.540s,PASSED
com.helper.commonfunct.utilities.login,Chrome 62.0.3202.94,,2017-11-27 10:10:43,2017-11-27 10:10:51,7.418s,PASSED
com.helper.commonfunct.utilities.search,Chrome 62.0.3202.94,,2017-11-27 10:10:51,2017-11-27 10:11:07,16.638s,PASSED
com.helper.commonfunct.BEP_CommonMethod.RDapprove,Chrome 62.0.3202.94,,2017-11-27 10:11:07,2017-11-27 10:11:40,32.469s,PASSED
com.helper.commonfunct.utilities.login,Chrome 62.0.3202.94,,2017-11-27 10:11:40,2017-11-27 10:11:47,6.908s,PASSED
com.helper.commonfunct.utilities.search,Chrome 62.0.3202.94,,2017-11-27 10:11:47,2017-11-27 10:11:48,1.495s,FAILED
,,,,,,
Test Cases/BEP/TC_Withdraw,Chrome 62.0.3202.94,,2017-11-27 10:11:48,2017-11-27 10:16:25,4m - 36.487s,PASSED
callTestCase,Chrome 62.0.3202.94,,2017-11-27 10:11:49,2017-11-27 10:15:26,3m - 36.834s,PASSED
com.helper.commonfunct.utilities.login,Chrome 62.0.3202.94,,2017-11-27 10:15:26,2017-11-27 10:15:33,7.900s,PASSED
com.helper.commonfunct.utilities.search,Chrome 62.0.3202.94,,2017-11-27 10:15:33,2017-11-27 10:15:50,16.833s,PASSED
com.helper.commonfunct.BEP_CommonMethod.withdraw,Chrome 62.0.3202.94,,2017-11-27 10:15:50,2017-11-27 10:16:22,31.610s,PASSED
delay,Chrome 62.0.3202.94,,2017-11-27 10:16:22,2017-11-27 10:16:25,3.002s,PASSED
