Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
com.helper.commonfunct.utilities.search,Chrome 61.0.3163.100,,2017-11-06 09:27:30,2017-11-06 09:27:44,13.635s,PASSED
com.helper.commonfunct.BEP_CommonMethod.RDapprove,Chrome 61.0.3163.100,,2017-11-06 09:27:44,2017-11-06 09:28:10,26.424s,PASSED
com.helper.commonfunct.utilities.login,Chrome 61.0.3163.100,,2017-11-06 09:28:10,2017-11-06 09:28:18,7.150s,PASSED
com.helper.commonfunct.utilities.search,Chrome 61.0.3163.100,,2017-11-06 09:28:18,2017-11-06 09:28:31,13.710s,PASSED
com.helper.commonfunct.BEP_CommonMethod.RLRequestMeeting,Chrome 61.0.3163.100,,2017-11-06 09:28:31,2017-11-06 09:29:03,32.120s,PASSED
com.helper.commonfunct.utilities.login,Chrome 61.0.3163.100,,2017-11-06 09:29:03,2017-11-06 09:29:11,7.253s,PASSED
com.helper.commonfunct.utilities.search,Chrome 61.0.3163.100,,2017-11-06 09:29:11,2017-11-06 09:29:24,13.548s,PASSED
com.helper.commonfunct.BEP_CommonMethod.ScheduleMeeting,Chrome 61.0.3163.100,,2017-11-06 09:29:24,2017-11-06 09:29:43,18.779s,PASSED
com.helper.commonfunct.utilities.login,Chrome 61.0.3163.100,,2017-11-06 09:29:43,2017-11-06 09:29:51,7.578s,PASSED
com.helper.commonfunct.utilities.search,Chrome 61.0.3163.100,,2017-11-06 09:29:51,2017-11-06 09:30:04,13.614s,PASSED
Statement - Meeting = true,Chrome 61.0.3163.100,,2017-11-06 09:30:04,2017-11-06 09:30:04,0.000s,PASSED
com.helper.commonfunct.BEP_CommonMethod.RLapprove,Chrome 61.0.3163.100,,2017-11-06 09:30:04,2017-11-06 09:30:22,18.071s,PASSED
click,Chrome 61.0.3163.100,,2017-11-06 09:30:22,2017-11-06 09:30:23,0.388s,PASSED
com.helper.commonfunct.utilities.search,Chrome 61.0.3163.100,,2017-11-06 09:30:23,2017-11-06 09:30:35,12.681s,PASSED
Statement - Meeting = false,Chrome 61.0.3163.100,,2017-11-06 09:30:35,2017-11-06 09:30:35,0.000s,PASSED
com.helper.commonfunct.BEP_CommonMethod.RequestCancelMeeting,Chrome 61.0.3163.100,,2017-11-06 09:30:35,2017-11-06 09:31:00,24.289s,PASSED
com.helper.commonfunct.utilities.login,Chrome 61.0.3163.100,,2017-11-06 09:31:00,2017-11-06 09:31:07,7.392s,PASSED
com.helper.commonfunct.utilities.search,Chrome 61.0.3163.100,,2017-11-06 09:31:07,2017-11-06 09:31:21,13.606s,PASSED
com.helper.commonfunct.BEP_CommonMethod.Cancelmeeting,Chrome 61.0.3163.100,,2017-11-06 09:31:21,2017-11-06 09:31:35,14.052s,PASSED
com.helper.commonfunct.utilities.WOstatus,Chrome 61.0.3163.100,,2017-11-06 09:31:35,2017-11-06 09:31:35,0.121s,PASSED
Statement - Meeting = false,Chrome 61.0.3163.100,,2017-11-06 09:31:35,2017-11-06 09:31:35,0.000s,PASSED
callTestCase,Chrome 61.0.3163.100,,2017-11-06 09:31:35,2017-11-06 09:32:25,50.429s,PASSED
,,,,,,
Test Cases/BEP/TC_All_Recall,Chrome 61.0.3163.100,,2017-11-06 09:32:25,2017-11-06 09:41:04,8m - 38.329s,PASSED
callTestCase,Chrome 61.0.3163.100,,2017-11-06 09:32:25,2017-11-06 09:35:21,2m - 55.912s,PASSED
Statement - RDRecall = true,Chrome 61.0.3163.100,,2017-11-06 09:35:21,2017-11-06 09:35:21,0.001s,PASSED
Statement - RLRecall = true,Chrome 61.0.3163.100,,2017-11-06 09:35:21,2017-11-06 09:35:21,0.000s,PASSED
com.helper.commonfunct.utilities.setprop,Chrome 61.0.3163.100,,2017-11-06 09:35:21,2017-11-06 09:35:21,0.000s,PASSED
"Statement - While (WOSTATUS.contains(""Pending""))",Chrome 61.0.3163.100,,2017-11-06 09:35:21,2017-11-06 09:35:21,0.001s,NOT_RUN
callTestCase,Chrome 61.0.3163.100,,2017-11-06 09:35:21,2017-11-06 09:41:04,5m - 42.233s,PASSED
