Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
com.helper.commonfunct.utilities.search,Chrome 62.0.3202.89,,2017-11-16 12:06:42,2017-11-16 12:06:59,16.950s,PASSED
com.helper.commonfunct.BEP_CommonMethod.RDapprove,Chrome 62.0.3202.89,,2017-11-16 12:06:59,2017-11-16 12:07:32,33.193s,PASSED
com.helper.commonfunct.utilities.login,Chrome 62.0.3202.89,,2017-11-16 12:07:32,2017-11-16 12:07:42,9.170s,PASSED
com.helper.commonfunct.utilities.search,Chrome 62.0.3202.89,,2017-11-16 12:07:42,2017-11-16 12:07:59,17.225s,PASSED
com.helper.commonfunct.BEP_CommonMethod.RLRequestMeeting,Chrome 62.0.3202.89,,2017-11-16 12:07:59,2017-11-16 12:08:38,38.890s,PASSED
com.helper.commonfunct.utilities.login,Chrome 62.0.3202.89,,2017-11-16 12:08:38,2017-11-16 12:08:47,9.436s,PASSED
com.helper.commonfunct.utilities.search,Chrome 62.0.3202.89,,2017-11-16 12:08:47,2017-11-16 12:09:04,16.950s,PASSED
com.helper.commonfunct.BEP_CommonMethod.ScheduleMeeting,Chrome 62.0.3202.89,,2017-11-16 12:09:04,2017-11-16 12:09:27,22.495s,PASSED
com.helper.commonfunct.utilities.login,Chrome 62.0.3202.89,,2017-11-16 12:09:27,2017-11-16 12:09:35,8.578s,PASSED
com.helper.commonfunct.utilities.search,Chrome 62.0.3202.89,,2017-11-16 12:09:35,2017-11-16 12:09:52,17.038s,PASSED
Statement - Meeting = true,Chrome 62.0.3202.89,,2017-11-16 12:09:52,2017-11-16 12:09:52,0.000s,PASSED
com.helper.commonfunct.BEP_CommonMethod.RLapprove,Chrome 62.0.3202.89,,2017-11-16 12:09:52,2017-11-16 12:10:17,24.776s,PASSED
click,Chrome 62.0.3202.89,,2017-11-16 12:10:17,2017-11-16 12:10:17,0.548s,PASSED
com.helper.commonfunct.utilities.search,Chrome 62.0.3202.89,,2017-11-16 12:10:17,2017-11-16 12:10:33,15.758s,PASSED
Statement - Meeting = false,Chrome 62.0.3202.89,,2017-11-16 12:10:33,2017-11-16 12:10:33,0.001s,PASSED
com.helper.commonfunct.BEP_CommonMethod.RequestCancelMeeting,Chrome 62.0.3202.89,,2017-11-16 12:10:33,2017-11-16 12:11:02,28.452s,PASSED
com.helper.commonfunct.utilities.login,Chrome 62.0.3202.89,,2017-11-16 12:11:02,2017-11-16 12:11:10,8.168s,PASSED
